dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,627552,0.5000765650657698,0.21404297601824687,3.4107607978023635e-07,3.7655657220453145e-06,2.3630883000009812
0.0125,73096,-0.0010177681328668443,0.049766361649734664,6.808356360092845e-07,6.602490697163338e-05,4.826156599998513
0.00625,45472,-0.00014568349067078636,0.03906916836583894,8.591917744070843e-07,0.00013657631949330525,6.210398399999576
0.003125,22328,-0.000765873305939209,0.025567840962895813,1.145102157062693e-06,0.000375136514690001,8.376048099998343
0.0015625,7104,-0.0014384940190540312,0.014631001226260935,2.0595440915344785e-06,0.002048140850225257,14.549992600000225
0.00078125,2984,-0.0032946082264785448,0.008774449083796371,2.9404990227199633e-06,0.007237318867291805,21.596159499998745
0.000390625,1160,0.001958878985384229,0.004249895548352422,3.6637030589245014e-06,0.023989164482758618,27.8274308
0.0001953125,160,-0.00207485238170503,0.0007344967314571381,4.590604571607113e-06,0.22329189124999688,35.7267025999995
9.765625e-05,224,0.000631664077834325,0.001828808082832692,8.164321798360232e-06,0.31718007499999906,71.04833679999979
4.8828125e-05,56,0.0011777100641368447,0.00017870580011728387,3.191175002094355e-06,1.243231292857132,69.6209523999994
2.44140625e-05,40,-0.0003555748264072664,0.00021400112971365457,5.350028242841364e-06,1.7383434499999966,69.53373799999986
 , ,0.4947519638100035, ,3.2986081435341305e-05,3.555902836614277,331.6790040999949
