dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,70480,0.5037567292464608,0.21366807756687553,3.0316129053188923e-06,4.5789202610364555e-06,0.3227222999978494
0.0125,1784,0.00047341373979077487,0.04635471766740646,2.5983586136438598e-05,0.0011667799887892223,2.0815354999999727
0.00625,824,-0.013111079117449171,0.03761710448654482,4.565182583318546e-05,0.004619670024271784,3.80660809999995
0.003125,448,-0.005022472043237559,0.026808173293246352,5.983967252956775e-05,0.01245852544642949,5.581419400000412
0.0015625,168,-0.016870415629769136,0.013399889217454369,7.976124534199029e-05,0.041722155952375786,7.009322199999132
0.00078125,120,0.010487915654483121,0.011101959053449493,9.251632544541245e-05,0.09579292166665711,11.495150599998853
0.000390625,56,-0.006469051609785995,0.0035313058954029794,6.305903384648178e-05,0.16045866428571084,8.985685199999807
0.0001953125,136,-0.006429496154034415,0.010190477688306167,7.492998300225123e-05,0.1290267102941163,17.54763259999982
9.765625e-05,40,0.005516650027986956,0.0004702232981075913,1.1755582452689783e-05,0.44249415749999343,17.699766299999737
 , ,0.4723321941144454, ,0.0004565288674933362,0.887744164078605,74.52984219999553
