dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,1851880,0.4993133333811188,0.2138622297157908,1.1548384869202692e-07,3.6375176037314484e-06,6.736246099998195
0.0125,234640,-0.0006346289013168769,0.050019461256825715,2.1317533778053917e-07,5.343703204909848e-05,12.538465200000466
0.00625,138168,-1.166249452579956e-05,0.038900335651355394,2.815437413247307e-07,0.00012079890061374217,16.690542499999527
0.003125,72456,0.000343885343550661,0.025346871534444572,3.498243283433335e-07,0.00028909541790878577,20.94669759999898
0.0015625,32720,0.001249957141793592,0.01494184402824005,4.566578248239624e-07,0.0008193205287285233,26.808167699997284
0.00078125,10344,0.0002929535586457637,0.008431319397394778,8.150927491680954e-07,0.004793376894818383,49.58269060000135
0.000390625,4216,-0.00017694555863587806,0.0042133672447143096,9.993755324274927e-07,0.0145835883538902,61.48440850000108
0.0001953125,1120,0.0030069091442184778,0.002001574756971739,1.787120318724767e-06,0.09625848383928735,107.80950190000183
9.765625e-05,224,-0.00014543350234378632,0.00040698484257337873,1.816896618631155e-06,0.5493032709821464,123.0439327000008
4.8828125e-05,72,0.0012463847826043215,8.089344998690275e-05,1.1235201387069825e-06,1.45418173888889,104.70108520000008
2.44140625e-05,96,0.0007411701826878367,0.00023596977464251375,2.4580184858595183e-06,2.1918134020833335,210.41408660000002
1.220703125e-05,40,-0.0016000510539717482,8.307967912669815e-05,2.076991978167454e-06,3.4779852575000008,139.11941030000003
6.103515625e-06,40,0.00015740263297131459,9.219726369761715e-06,2.3049315924404286e-07,7.013528960000002,280.5411584000001
3.0517578125e-06,40,0.0002829276791626548,4.239601716797615e-06,1.0599004291994039e-07,13.698974939999994,547.9589975999997
1.52587890625e-06,40,-0.0011320278389205256,1.793440233699814e-05,4.4836005842495354e-07,28.729967105000004,1149.1986842000001
7.62939453125e-07,40,0.0001690180512189373,7.017809813998825e-07,1.7544524534997064e-08,55.69593279,2227.8373116000002
 , ,0.5031031925482576, ,1.3296088687773992e-05,112.92860920293927,5085.4113867
