dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,56208,0.49866439143145014,0.2240503571735509,3.986093744192124e-06,4.316326857392453e-06,0.24261210000031502
0.0125,10112,0.0016807286639209332,0.042997522670004645,4.252128428600143e-06,2.5544066455671883e-05,0.25830159999975405
0.00625,4784,-0.0009821302463025533,0.033371788960690284,6.97570839479312e-06,8.859019648822076e-05,0.4238154999996481
0.003125,2248,0.0024064923568137804,0.021351948224768432,9.498197608882755e-06,0.0002685057829182368,0.6036010000001963
0.0015625,616,-0.0025427154556204113,0.010214925678540002,1.658267155607143e-05,0.001678421103895695,1.0339073999997481
0.00078125,320,-0.008290675612659821,0.00710590890509462,2.220596532842069e-05,0.004985284374999919,1.595290999999974
0.000390625,152,0.003408829535481487,0.003959077758596933,2.6046564201295612e-05,0.012170920394737175,1.8499799000000507
0.0001953125,40,-0.0016384163136977437,0.0002805126336347296,7.01281584086824e-06,0.01853279999999842,0.7413119999999368
9.765625e-05,40,-0.006849134548039455,0.0006856530021957609,1.7141325054894023e-05,0.03561171000000059,1.4244684000000234
4.8828125e-05,40,-0.00018242188092970954,6.913396135491584e-05,1.7283490338728962e-06,0.06914227999999838,2.765691199999935
2.44140625e-05,40,0.0012676509659153461,8.747273480450054e-05,2.1868183701125134e-06,0.13713770249999868,5.485508099999947
1.220703125e-05,40,0.00017284209528232715,1.737773159489341e-05,4.3444328987233523e-07,0.27800214250000155,11.120085700000061
 , ,0.48711544099161425, ,0.00011805108085187589,0.5576482172463499,27.54457389999959
