dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,306616,0.4990042665744511,0.22320590068704413,7.279656009048586e-07,3.72782666266586e-06,1.1430112999999553
0.0125,85912,7.8163275624267e-05,0.044140827638282185,5.13791177463942e-07,9.408382996554519e-06,0.8082929999999918
0.00625,52600,0.00045469488540248533,0.03231610150497625,6.143745533265447e-07,1.857178517110341e-05,0.9768759000000393
0.003125,28304,-0.0005599789806490008,0.02066284835815288,7.300327995390362e-07,4.050866308648615e-05,1.146557199999904
0.0015625,11112,0.0028661462872545504,0.012175693231213579,1.0957247328305957e-06,0.00015451083513318774,1.7169243999999821
0.00078125,4184,-0.00034904642527436297,0.0063938134065270906,1.5281580799538935e-06,0.0005971595363288714,2.498515499999998
0.000390625,1600,0.0014176323916413954,0.003061278855832379,1.913299284895237e-06,0.0019540463749997987,3.1264741999996777
0.0001953125,488,-0.0006324712414873551,0.0013569215019389493,2.780576848235552e-06,0.0099763282786878,4.868448199999646
9.765625e-05,232,0.0034064533790011137,0.000887255005896341,3.824375025415263e-06,0.03401744741379359,7.892047800000112
4.8828125e-05,56,0.0017855037328343055,7.916897358258502e-05,1.4137316711175897e-06,0.08996357499999975,5.037960199999986
2.44140625e-05,40,-0.0010164796147739946,2.2858462336890452e-05,5.714615584222613e-07,0.13746093499999715,5.498437399999886
1.220703125e-05,40,-0.0002730494499050901,1.1743530851244645e-05,2.935882712811161e-07,0.2800539499999999,11.202157999999995
 , ,0.5061818348141194, ,1.600707960338589e-05,0.5542501690968569,45.91570309999918
