dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,109616,0.4997533860704477,0.20978241014686236,1.9137936993400815e-06,4.3456584805107235e-06,0.4763536999996635
0.0125,2688,0.0015456236429303785,0.0321033072742059,1.1943194670463505e-05,0.0011165569196430276,3.001305000000458
0.00625,1456,-0.0011226388753127258,0.03132049821682409,2.1511331192873688e-05,0.003751000549450515,5.46145679999995
0.003125,824,-0.00460717056131726,0.024118017098689257,2.9269438226564632e-05,0.009142797330099206,7.533665000001745
0.0015625,280,-0.0005590125553941878,0.011869407684564764,4.239074173058845e-05,0.03816119178570798,10.685133699998236
0.00078125,144,-0.0011367104340360553,0.00857355087602833,5.953854775019674e-05,0.10952000625000521,15.770880900000751
0.000390625,48,-0.01586993334564991,0.001736783245883529,3.618298428924019e-05,0.27585613125000447,13.241094300000213
0.0001953125,32,0.0008469552404043524,0.0012026295976625924,3.758217492695601e-05,0.5488004624999974,17.561614799999916
9.765625e-05,16,0.0027594627789152516,0.0001604456509173167,1.0027853182332294e-05,1.0952764875000156,17.52442380000025
4.8828125e-05,16,0.002471931833353656,4.513132812228615e-05,2.8207080076428843e-06,2.1499017874999993,34.39842859999999
 , ,0.48408189379434124, ,0.0002531807676761984,4.231530767243403,125.65435660000117
