dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,2952,0.49314688504891246,0.22244458306326376,7.53538560512411e-05,2.109996612471624e-05,0.06228710000016235
0.0125,440,0.003694220102720831,0.04807631000049482,0.00010926434091021549,0.00020678340909137722,0.09098470000020598
0.00625,264,-0.018665210884485205,0.02918924107531103,0.00011056530710345087,0.000386220833333644,0.10196230000008202
0.003125,120,-0.013391151967825745,0.02104160319233255,0.00017534669326943792,0.0016711033333336902,0.20053240000004283
0.0015625,64,0.016831557500413083,0.014225763478422242,0.00022227755435034753,0.004595968750001232,0.29414200000007884
0.00078125,16,0.02349326919300068,0.0019089914853607354,0.00011931196783504596,0.008690493749998751,0.13904789999998002
0.000390625,16,-0.0004020530806649078,0.00045509361147628785,2.844335071726799e-05,0.01733561874999978,0.2773698999999965
0.0001953125,16,0.0028425314348394033,0.00022885630203452824,1.4303518877158015e-05,0.037045743750006466,0.5927319000001035
9.765625e-05,16,0.0031773638462261186,0.00011569010290811843,7.230631431757402e-06,0.07034591250000588,1.125534600000094
 , ,0.5107274111931368, ,0.0008620972205459223,0.14029894504189555,2.884592800000746
