dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.0010000000000000002,12168,0.5011345359404326,0.2083248453237411,1.7120713784002392e-05,0.00033171296200514786,4.036283321678639
0.0005000000000000001,816,0.0008754268591833586,0.042239501225949334,5.176409463964379e-05,0.014701189108046835,11.996170312166218
0.00025000000000000006,384,-0.008368864086498121,0.0347593161911666,9.051905258116302e-05,0.05735838478237079,22.025619756430384
0.00012500000000000003,184,0.0066712499577075875,0.022864978624811152,0.00012426618817832147,0.17705632886930334,32.57836451195181
6.250000000000001e-05,80,0.009249092443360135,0.009133815781905398,0.00011417269727381748,0.38927571983076636,31.14205758646131
3.125000000000001e-05,48,0.0034425154151344747,0.004056586799726913,8.451222499431069e-05,0.75634613155853,36.30461431480944
1.5625000000000004e-05,32,0.004185117624322164,0.002365517162533217,7.392241132916303e-05,1.4689206290640866,47.00546013005077
7.812500000000002e-06,16,0.01168665095671723,0.0007558553696439216,4.72409606027451e-05,3.171094765770249,50.737516252323985
3.906250000000001e-06,16,0.0013387947613303173,0.0007684961433267352,4.803100895792095e-05,6.124106632079929,97.98570611327887
1.9531250000000005e-06,16,0.004124359869743982,0.0008913140893170697,5.570713058231686e-05,12.911440406460317,206.58304650336507
9.765625000000002e-07,16,0.005152659849836957,0.00014563801687314355,9.102376054571472e-06,25.52817860688083,408.45085771009326
 , ,0.5394915395912707, ,0.0007163588589779762,50.59881050736643,948.8456965126097
