dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,524504,0.5007215901430656,0.2092221844461944,3.9889530765484035e-07,3.864521338254732e-06,2.0269568999999596
0.0125,37384,0.00048618614975489365,0.03299753873432793,8.826647425189368e-07,0.00012376802910333182,4.626943999998956
0.00625,20120,0.0002219264912489084,0.030374063406158672,1.5096452985168327e-06,0.00039448464214715903,7.9370310000008395
0.003125,8816,-0.002768719306405286,0.022430503718750966,2.544294886428195e-06,0.0015338149954626913,13.522112999999086
0.0015625,3640,-0.0017580150786094893,0.014207752986785028,3.903228842523359e-06,0.005717149835165201,20.810425400001332
0.00078125,1448,0.0005926817035973125,0.006355773191920882,4.3893461270171835e-06,0.016070976588398206,23.2707741000006
0.000390625,496,5.1161243218613686e-05,0.0036041140706401745,7.266359013387449e-06,0.08177157016129079,40.55869880000023
0.0001953125,128,-0.005584186443420078,0.0010519918684995773,8.218686472652948e-06,0.34521073203124786,44.186973699999726
9.765625e-05,96,-0.003034563948714809,0.0012370350007608719,1.2885781257925748e-05,0.7304516677083299,70.12336009999967
4.8828125e-05,40,0.0029699535817691476,0.0004529369953028721,1.1323424882571803e-05,1.7656455100000015,70.62582040000007
2.44140625e-05,16,0.0037088974785814254,3.7373719646835256e-05,2.3358574779272035e-06,4.299339912500017,68.78943860000027
1.220703125e-05,16,0.0014215832490282647,1.0272911629315547e-05,6.420569768322217e-07,8.953033343749993,143.2485334999999
6.103515625e-06,16,0.0002053187511351273,1.0271748298569546e-05,6.419842686605966e-07,17.45588772500001,279.2942036000002
3.0517578125e-06,16,0.00028335918578897026,5.984452034693041e-06,3.7402825216831506e-07,34.66270965000001,554.6033544000002
 , ,0.4975171732000387, ,5.7316253806785625e-05,68.31789416976252,1343.624627500001
