dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,376,0.5373537531251836,0.2265337276005268,0.0006024833180865074,0.00017744468085112428,0.06671920000002272
0.0125,64,-0.012429720225466595,0.032842213228039575,0.0005131595816881184,0.0010753359375010876,0.0688215000000696
0.00625,64,-0.002236606950876592,0.023736964917254386,0.0003708900768320998,0.0012851328124989791,0.08224849999993467
0.003125,32,0.01763839290817886,0.011461835822326833,0.00035818236944771355,0.00264101250000337,0.08451240000010785
0.0015625,16,-0.0374367777461895,0.005102381381857006,0.00031889883636606285,0.0043213812499942605,0.06914209999990817
0.00078125,16,-0.026140259134119753,0.007349075292035262,0.0004593172057522039,0.009736893749998643,0.1557902999999783
0.000390625,16,0.001960569402482736,0.0007278857913675317,4.549286196047073e-05,0.01912948750000254,0.30607180000004064
0.0001953125,16,-0.010171577104756725,0.00033172928157444807,2.0733080098403004e-05,0.03868198124999722,0.6189116999999555
9.765625e-05,16,-0.009264938555090514,0.0010204238399091675,6.377648999432297e-05,0.06896767499999966,1.1034827999999945
 , ,0.45927283571934546, ,0.0027529338202259028,0.1460163446808469,2.5557003000000122
