dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,56608,0.501432729550139,0.2238807809325425,3.954931828231743e-06,4.7166248586689706e-06,0.2669986999995331
0.0125,10816,-0.002687414717298709,0.04267558850883925,3.945598050003629e-06,2.484153106505745e-05,0.26868599999966136
0.00625,5216,-0.0030102631515981954,0.034024135178397835,6.523032051073204e-06,8.53064608894913e-05,0.4449584999995866
0.003125,2096,-0.0003169933085005376,0.023618417928569054,1.1268329164393633e-05,0.00036211531488550524,0.758993700000019
0.0015625,664,0.0032092989130554635,0.01250805852226942,1.8837437533538283e-05,0.001968527560240873,1.3071022999999398
0.00078125,168,0.0016481796330013016,0.0034620253739570126,2.0607293892601266e-05,0.008360345833332802,1.4045380999999106
0.000390625,152,-0.006844573971736685,0.0030574900071051593,2.0115065836218153e-05,0.01270887302631626,1.9317487000000717
0.0001953125,32,0.0019736206071561896,0.0004081326035084015,1.2754143859637548e-05,0.03904726875000186,1.2495126000000596
9.765625e-05,16,0.005626035248936835,0.0001212195282698092,7.576220516863075e-06,0.07163901874999468,1.1462242999999148
4.8828125e-05,16,-0.00011922290753797873,0.00014191088745271727,8.86943046579483e-06,0.13318556250000668,2.130969000000107
2.44140625e-05,16,0.0025513364337553116,3.902101588912344e-05,2.438813493070215e-06,0.266969487499999,4.271511799999984
1.220703125e-05,16,-0.00028070535723594435,1.3133576159141131e-05,8.208485099463207e-07,0.5349277624999971,8.558844199999953
 , ,0.503182026972136, ,0.00011771114520137192,1.069283826351588,23.74008789999874
