dt,N_l,E,V_l,V[E],C_l,N_l C_l
0.025,2264,0.5027742409873032,0.20752080567066655,9.166113324676085e-05,5.035304770355196e-05,0.11399930000084164
0.0125,88,-0.02739867629380465,0.038738780370302484,0.00044021341329889186,0.010842604545450225,0.9541491999996199
0.00625,48,0.041229362184570795,0.03687521271147597,0.0007682335981557494,0.02091802083334452,1.0040650000005371
0.003125,32,0.006418620220952465,0.020123580650674586,0.0006288618953335808,0.03813626875000864,1.2203606000002765
0.0015625,16,-0.02501086433507352,0.0074685926886268825,0.00046678704303918016,0.07130485624999494,1.140877699999919
0.00078125,16,0.02146081674987752,0.006203686156382987,0.0003877303847739367,0.1389468125000235,2.223149000000376
0.000390625,16,-0.007055006844816352,0.0007451923679772066,4.6574522998575415e-05,0.2954884437500027,4.7278151000000435
0.0001953125,16,-0.0058840068268228105,0.0002381879662134758,1.4886747888342237e-05,0.5489434312500094,8.783094900000151
9.765625e-05,16,-0.00539755955048453,0.00025551141005964394,1.5969463128727746e-05,1.0909668375000336,17.45546940000054
 , ,0.5011369262917021, ,0.0028609182018637454,2.215597628426571,37.6229802000023
